id,Age,Gender,Income,Education,FamilyStatus,CurrentCar,AgeOfCurrentCar,MunicipalityType,FuturePurchase
224487,27,Female,16500.5,Unfinished university,Single,Purchased as a new,1985,Urban,New
150533,25,Female,40000.5,High school,Single,Purchased as a new,2013,Rural,New
240412,27,Female,40000.5,High school,Single,Purchased as a new,2011,Urban,New
274310,20,Female,69001,High school,Single,Purchased as a new,2010.5,Urban,New
188337,20,Female,33001,High school,Single,Purchased as a new,2010,Rural,New
158830,21,Female,53500,High school,Single,Purchased as a new,2010,Urban,New
33791,37,Male,52001,High school,Single,Purchased as a new,2010,Urban,New
310632,31,Female,22001,High school,Single,Purchased as used,2009,Urban,New
37163,21,Female,5750.5,High school,Single,Purchased as a new,2009,Urban,New
228398,28,Female,20000.3333333333,High school,Single,Purchased as a new,2009,Urban,New
159563,24,Female,27001,High school,Single,Purchased as a new,2009,Urban,New
310658,22,Female,34500.5,High school,Single,Purchased as a new,2009,Urban,New
197984,24,Female,40000.5,High school,Single,Purchased as a new,2009,Urban,New
144844,23,Female,53500,High school,Single,Purchased as a new,2009,Urban,New
240933,21,Female,22001,High school,Single,Purchased as a new,2008,Urban,New
39251,29,Female,23250.25,High school,Single,Purchased as a new,2008,Urban,New
197469,22,Female,39001,High school,Single,Purchased as a new,2008,Urban,New
223554,22,Female,53500,High school,Single,Purchased as a new,2008,Urban,New
175041,28,Male,34500.5,High school,Single,Purchased as a new,2008,Rural,New
307439,23,Male,39001,High school,Single,Purchased as a new,2008,Urban,New
193458,24,Female,18001,High school,Single,Purchased as used,2007,Urban,New
118230,27,Female,35666.6666666667,High school,Single,Purchased as used,2007,Urban,New
224490,24,Male,33001,High school,Single,Purchased as used,2007,Rural,New
141797,28,Male,35666.6666666667,High school,Single,Purchased as a new,2006.5,Urban,New
146907,21,Female,30000.5,High school,Single,Purchased as used,2006,Urban,New
117947,25,Female,34500.5,High school,Single,Purchased as used,2006,Urban,New
158822,25,Female,39001,High school,Single,Purchased as used,2006,Rural,New
234652,25,Female,46500.5,High school,Single,Purchased as used,2006,Urban,New
306425,25,Female,45001,High school,Single,Purchased as a new,2006,Urban,New
39349,35,Male,26750,High school,Single,Purchased as used,2006,Urban,New
58251,28,Male,23250.25,High school,Single,Purchased as a new,2006,Rural,New
184131,22,Male,34500.5,High school,Single,Purchased as a new,2006,Urban,New
145988,29,Male,35666.6666666667,High school,Single,Purchased as a new,2006,Urban,New
258687,30,Male,35666.6666666667,High school,Single,Purchased as used,2005.5,Urban,New
132884,23,Male,46500.5,High school,Single,Purchased as a new,2005.33333333333,Urban,New
163290,25,Female,20000.3333333333,High school,Single,Purchased as used,2005,Urban,New
184140,23,Female,46500.5,High school,Single,Purchased as used,2005,Urban,New
174814,26,Female,31000.3333333333,High school,Single,Purchased as a new,2005,Rural,New
37193,22,Female,46500.5,High school,Single,Purchased as a new,2005,Urban,New
131871,27,Female,53500,High school,Single,Purchased as a new,2005,Rural,New
306867,26,Male,23000.3333333333,High school,Single,Purchased as used,2005,Rural,New
141627,34,Male,30000.5,High school,Single,Purchased as used,2005,Urban,New
226965,23,Male,11000.3333333333,High school,Single,Purchased as a new,2005,Urban,New
260956,22,Male,26000.5,High school,Single,Purchased as a new,2005,Urban,New
260964,22,Male,93001,High school,Single,Purchased as a new,2005,Urban,New
159973,25,Male,20000.25,High school,Single,Purchased as a new,2004.5,Urban,New
148856,30,Female,23250.25,High school,Single,Purchased as used,2004,Urban,New
133572,23,Female,53500,High school,Single,Purchased as used,2004,Urban,New
176214,22,Female,9000.5,High school,Single,Purchased as a new,2004,Urban,New
260961,21,Female,27001,High school,Single,Purchased as a new,2004,Urban,New
276775,24,Female,33001,High school,Single,Purchased as a new,2004,Urban,New
118456,26,Female,34500.5,High school,Single,Purchased as a new,2004,Urban,New
131873,26,Female,46500.5,High school,Single,Purchased as a new,2004,Urban,New
306893,22,Male,40000.5,High school,Single,Purchased as used,2004,Urban,New
175861,21,Male,45001,High school,Single,Purchased as used,2004,Urban,New
188398,39,Male,35666.6666666667,High school,Single,Purchased as a new,2004,Urban,New
310054,22,Female,16500.5,High school,Single,Purchased as used,2003,Urban,New
201751,25,Female,23000.3333333333,High school,Single,Purchased as used,2003,Urban,New
234654,18,Female,26000.5,High school,Single,Purchased as used,2003,Rural,New
306457,24,Female,26000.5,High school,Single,Purchased as used,2003,Urban,New
188419,20,Female,30000.5,High school,Single,Purchased as used,2003,Urban,New
251939,23,Female,60001,High school,Single,Purchased as used,2003,Urban,New
163426,21,Female,35666.6666666667,High school,Single,Purchased as a new,2003,Urban,New
188213,21,Male,15000.3333333333,High school,Single,Purchased as used,2003,Rural,New
159467,27,Male,20000.3333333333,High school,Single,Purchased as used,2003,Urban,New
32640,28,Male,20000.3333333333,High school,Single,Purchased as used,2003,Urban,New
67945,25,Male,21400,High school,Single,Purchased as used,2003,Rural,New
33566,30,Male,22001,High school,Single,Purchased as used,2003,Rural,New
133580,24,Male,23000.3333333333,High school,Single,Purchased as used,2003,Urban,New
306434,21,Male,39001,High school,Single,Purchased as used,2003,Urban,New
310699,22,Male,69001,High school,Single,Purchased as used,2003,Urban,New
258913,24,Male,45001,High school,Single,Purchased as a new,2003,Urban,New
310066,22,Male,52001,High school,Single,Purchased as a new,2003,Urban,New
186881,24,Female,35666.6666666667,High school,Single,Purchased as a new,2002.66666666667,Urban,New
260799,21,Female,17333.6666666667,High school,Single,Purchased as used,2002,Urban,New
251124,19,Female,33001,High school,Single,Purchased as used,2002,Urban,New
166060,22,Female,40000.5,High school,Single,Purchased as used,2002,Urban,New
140878,42,Female,27001,High school,Single,Purchased as a new,2002,Urban,New
77152,27,Male,19500.5,High school,Single,Purchased as used,2002,Urban,New
307453,26,Male,26667,High school,Single,Purchased as used,2002,Urban,New
117614,43,Male,26667,High school,Single,Purchased as used,2002,Urban,New
188338,18,Male,26750,High school,Single,Purchased as used,2002,Urban,New
32625,25,Male,26750,High school,Single,Purchased as used,2002,Urban,New
276998,22,Male,14501,High school,Single,Purchased as a new,2002,Rural,New
307046,20,Male,53500,High school,Single,Purchased as a new,2001.66666666667,Rural,New
174337,22,Female,9000.5,High school,Single,Purchased as used,2001.5,Rural,New
174682,22,Female,23250.25,High school,Single,Purchased as a new,2001.5,Urban,New
118100,35,Male,23250.25,High school,Single,Purchased as used,2001.33333333333,Urban,New
307425,20,Female,20000.3333333333,High school,Single,Purchased as used,2001,Urban,New
258856,23,Female,22500.5,High school,Single,Purchased as used,2001,Urban,New
147123,31,Female,27001,High school,Single,Purchased as used,2001,Urban,New
166911,25,Female,45001,High school,Single,Purchased as used,2001,Urban,New
307266,21,Female,69001,High school,Single,Purchased as used,2001,Urban,New
307177,22,Female,26750,High school,Single,Purchased as a new,2001,Urban,New
123013,22,Female,35666.6666666667,High school,Single,Purchased as a new,2001,Urban,New
310614,36,Male,15000.3333333333,High school,Single,Purchased as used,2001,Rural,New
183981,45,Male,26000.5,High school,Single,Purchased as used,2001,Urban,New
174199,23,Male,26667,High school,Single,Purchased as used,2001,Urban,New
277010,19,Male,27001,High school,Single,Purchased as used,2001,Rural,New
144759,26,Male,34500.5,High school,Single,Purchased as used,2001,Urban,New
145181,21,Male,22500.5,High school,Single,Purchased as a new,2001,Urban,New
118142,27,Male,53500,High school,Single,Purchased as a new,2001,Urban,New
75158,24,Male,53500,High school,Single,Purchased as used,2000.5,Rural,New
259114,22,Female,13500.5,High school,Single,Purchased as used,2000,Urban,New
159835,25,Female,15000.25,High school,Single,Purchased as used,2000,Urban,New
259313,23,Female,16500.5,High school,Single,Purchased as used,2000,Urban,New
251279,21,Female,18001,High school,Single,Purchased as used,2000,Rural,New
175420,23,Female,52001,High school,Single,Purchased as used,2000,Urban,New
306458,22,Female,60001,High school,Single,Purchased as used,2000,Urban,New
141335,21,Female,22500.5,High school,Single,Purchased as a new,2000,Urban,New
251260,26,Female,60001,High school,Single,Purchased as a new,2000,Urban,New
310679,21,Male,19500.5,High school,Single,Purchased as used,2000,Urban,New
306621,42,Male,23000.3333333333,High school,Single,Purchased as used,2000,Urban,New
186760,20,Female,11000.5,High school,Single,Purchased as used,1999,Urban,New
310011,25,Male,5750.5,High school,Single,Purchased as used,1999,Urban,New
307356,22,Male,18001,High school,Single,Purchased as used,1999,Rural,New
310872,23,Female,27001,High school,Single,Purchased as used,1998,Urban,New
306818,19,Female,46500.5,High school,Single,Purchased as a new,1998,Urban,New
158844,28,Male,7250.5,High school,Single,Purchased as used,1998,Urban,New
306607,39,Male,13500.5,High school,Single,Purchased as used,1998,Urban,New
144689,31,Male,14501,High school,Single,Purchased as used,1998,Urban,New
310671,21,Male,34500.5,High school,Single,Purchased as used,1998,Urban,New
193593,34,Male,26000.5,High school,Single,Purchased as a new,1998,Urban,New
307421,29,Female,34500.5,High school,Single,Purchased as a new,1997.5,Urban,New
307137,23,Female,39001,High school,Single,Purchased as used,1997,Urban,New
310828,26,Male,26667,High school,Single,Purchased as used,1997,Rural,New
157377,23,Female,19500.5,High school,Single,Purchased as used,1996.5,Urban,New
154480,23,Female,40000.5,High school,Single,Purchased as used,1996.5,Urban,New
310678,23,Male,53500,High school,Single,Purchased as used,1996.5,Rural,New
307014,33,Male,18001,High school,Single,Purchased as used,1996,Rural,New
75097,28,Male,33001,High school,Single,Purchased as used,1996,Urban,New
307067,25,Female,26000.5,High school,Single,Purchased as used,1995,Rural,New
307556,24,Female,39001,High school,Single,Purchased as used,1995,Urban,New
307506,27,Male,22001,High school,Single,Purchased as used,1995,Urban,New
306615,35,Male,19500.5,High school,Single,Purchased as a new,1995,Urban,New
188365,39,Female,26667,High school,Single,Purchased as used,1994,Urban,New
157172,23,Female,33001,High school,Single,Purchased as used,1994,Urban,New
307381,22,Male,7333.66666666667,High school,Single,Purchased as used,1994,Rural,New
162766,25,Female,16500.5,High school,Single,Purchased as used,1993,Urban,New
251611,21,Female,19500.5,High school,Single,Purchased as used,1993,Rural,New
188436,27,Male,27001,High school,Single,Purchased as used,1993,Urban,New
284196,26,Male,69001,High school,Single,Purchased as used,1993,Urban,New
271972,24,Female,30000.5,High school,Single,Purchased as used,1992,Urban,New
144786,22,Male,19500.5,High school,Single,Purchased as used,1992,Urban,New
117997,28,Female,20000.3333333333,High school,Single,Purchased as used,1991,Urban,New
307483,23,Female,33001,High school,Single,Purchased as used,1991,Urban,New
273633,23,Female,34500.5,High school,Single,Purchased as used,1991,Urban,New
136664,26,Female,27001,High school,Single,Purchased as a new,1991,Rural,New
193800,23,Male,19500.5,High school,Single,Purchased as used,1991,Urban,New
131833,34,Male,27001,High school,Single,Purchased as used,1991,Urban,New
247099,31,Male,33001,High school,Single,Purchased as used,1990.5,Urban,New
33583,25,Male,35666.6666666667,High school,Single,Purchased as used,1990.33333333333,Urban,New
141223,25,Female,14501,High school,Single,Purchased as used,1990,Urban,New
37117,24,Female,16500.5,High school,Single,Purchased as used,1990,Rural,New
273503,24,Female,16500.5,High school,Single,Purchased as used,1990,Urban,New
159990,25,Female,33001,High school,Single,Purchased as used,1990,Urban,New
132052,26,Male,19500.5,High school,Single,Purchased as used,1990,Urban,New
39313,24,Male,26667,High school,Single,Purchased as a new,1990,Urban,New
117986,24,Female,34500.5,High school,Single,Purchased as a new,1989,Rural,New
277545,21,Female,69001,High school,Single,Purchased as a new,1989,Urban,New
118462,27,Male,17333.6666666667,High school,Single,Purchased as used,1989,Urban,New
183918,27,Male,27001,High school,Single,Purchased as used,1989,Urban,New
193726,33,Male,60001,High school,Single,Purchased as used,1989,Urban,New
131567,33,Male,19500.5,High school,Single,Purchased as a new,1989,Urban,New
158780,35,Male,26667,High school,Single,Purchased as a new,1989,Urban,New
277528,20,Female,26000.5,High school,Single,Purchased as used,1988,Urban,New
310697,21,Female,26000.5,High school,Single,Purchased as used,1988,Urban,New
307223,48,Female,26000.5,High school,Single,Purchased as used,1988,Urban,New
184268,27,Female,31000.3333333333,High school,Single,Purchased as used,1988,Urban,New
178175,24,Male,53500,High school,Single,Purchased as used,1988,Urban,New
133866,27,Female,14501,High school,Single,Purchased as used,1987,Urban,New
306511,20,Female,19500.5,High school,Single,Purchased as used,1987,Urban,New
144727,20,Female,26000.5,High school,Single,Purchased as used,1987,Urban,New
201728,26,Female,27001,High school,Single,Purchased as used,1986,Urban,New
142214,25,Female,27001,High school,Single,Purchased as a new,1986,Urban,New
306427,32,Female,33001,High school,Single,Purchased as a new,1986,Urban,New
310068,20,Male,33001,High school,Single,Purchased as a new,1986,Urban,New
251454,21,Male,20000.3333333333,High school,Single,Purchased as used,1985,Urban,New
