State,Gender,Year,Name,Frequency
NY,male,2010,Shimon,118
NC,male,2011,Jaden,118
NE,female,2011,Ava,118
NE,female,2011,Olivia,118
NJ,female,2011,Mackenzie,118
NJ,male,2011,Landon,118
NY,male,2011,Alejandro,118
NY,male,2011,Trevor,118
NC,male,2012,Cole,118
NJ,male,2012,Bryan,118
NV,male,2012,David,118
NY,female,2012,Gia,118
NY,female,2012,Mariah,118
NY,male,2012,Jesus,118
NY,male,2012,Maximus,118
NY,male,2012,Shane,118
MS,male,2013,Michael,118
NJ,male,2013,Luis,118
NV,male,2013,Logan,118
NY,female,2013,Emilia,118
NY,female,2013,Lia,118
NY,female,2013,Lydia,118
NY,female,2013,Sienna,118
NY,male,2013,Jeffrey,118
MS,male,2014,Brayden,118
NC,female,2014,Faith,118
NC,female,2014,Lucy,118
NC,female,2014,Makayla,118
NC,male,2014,Blake,118
NC,male,2014,Jase,118
NC,male,2014,Justin,118
NC,male,2014,Timothy,118
NE,female,2014,Ava,118
NV,female,2014,Emily,118
NY,male,2014,Axel,118
NY,male,2014,Jameson,118
NY,male,2014,Lukas,118
NY,male,2014,Mordechai,118
NY,male,2014,Simon,118
MS,female,2015,Brooklyn,118
MS,male,2015,Jayden,118
NC,female,2015,Cora,118
NC,female,2015,Gabriella,118
NJ,female,2015,Mila,118
NJ,male,2015,Cole,118
NJ,male,2015,Giovanni,118
NV,male,2015,Benjamin,118
NY,female,2015,Makayla,118
NY,male,2015,Dean,118
NY,male,2015,Sawyer,118
NE,male,2016,Liam,118
NJ,female,2016,Violet,118
NY,female,2016,Sydney,118
NY,male,2016,Bradley,118
NC,female,2017,Lucy,118
NC,female,2017,Sarah,118
NC,male,2017,Axel,118
NC,male,2017,Karter,118
NE,male,2017,William,118
NY,female,2017,Annabelle,118
NY,female,2017,Fatima,118
NY,female,2017,Sydney,118
NY,male,2017,Maximus,118
OK,male,2010,Carter,118
OK,male,2010,Joseph,118
OK,male,2010,Nathan,118
OR,female,2010,Addison,118
OR,female,2010,Samantha,118
PA,female,2010,Alivia,118
PA,male,2010,Bentley,118
PA,male,2010,Mark,118
TN,female,2010,Hailey,118
TN,male,2010,Henry,118
OH,female,2011,Caroline,118
OH,male,2011,Rylan,118
OK,female,2011,Lillian,118
PA,female,2011,Violet,118
PA,male,2011,Gage,118
SC,male,2011,Dylan,118
SC,male,2011,Tyler,118
OH,male,2012,Silas,118
OK,male,2012,John,118
OR,male,2012,Jayden,118
PA,male,2012,Miles,118
OH,female,2013,Madeline,118
OK,female,2013,Lillian,118
OR,male,2013,Landon,118
PA,female,2013,Eliana,118
PA,female,2013,Kayla,118
PA,male,2013,Alex,118
SC,female,2013,London,118
SC,female,2013,Savannah,118
TN,male,2013,Cooper,118
OH,female,2014,Paige,118
OH,male,2014,Corbin,118
OH,male,2014,Tristan,118
OK,male,2014,Joshua,118
OR,male,2014,Aiden,118
PA,female,2014,Aurora,118
SC,male,2014,Bryson,118
TN,male,2014,Josiah,118
TN,male,2014,Kevin,118
OH,female,2015,Mary,118
OH,female,2015,Sydney,118
OH,female,2015,Victoria,118
OH,male,2015,Abel,118
OH,male,2015,Elliott,118
OH,male,2015,Harrison,118
OH,male,2015,Jameson,118
SC,male,2015,Brayden,118
OH,female,2016,Zoe,118
OH,male,2016,Jude,118
OH,male,2016,Rowan,118
OK,male,2016,Joseph,118
OR,female,2016,Penelope,118
OR,male,2016,Julian,118
PA,female,2016,Ariana,118
PA,female,2016,Hadley,118
PA,female,2016,Josephine,118
SC,female,2016,Chloe,118
SC,male,2016,Christian,118
TN,female,2016,Kennedy,118
TN,female,2016,Serenity,118
OH,male,2017,Adrian,118
OH,male,2017,Luca,118
OH,male,2017,Zachary,118
OK,male,2017,Gabriel,118
OK,male,2017,Hunter,118
OR,female,2017,Mia,118
OR,male,2017,Ethan,118
PA,male,2017,Colin,118
TN,male,2017,Everett,118
TX,female,2010,Lilliana,118
TX,male,2010,Jayce,118
UT,female,2010,Sophie,118
UT,male,2010,Henry,118
UT,male,2010,Zachary,118
VA,female,2010,Audrey,118
VA,female,2010,Autumn,118
VA,male,2010,Jaden,118
TX,female,2011,Alexandria,118
TX,female,2011,Lila,118
TX,male,2011,Donovan,118
TX,male,2011,Hugo,118
UT,male,2011,Eli,118
WA,female,2011,Savannah,118
WA,female,2011,Stella,118
WI,female,2011,Mia,118
WV,male,2011,Hunter,118
WV,male,2011,Noah,118
TX,female,2012,Cecilia,118
TX,female,2012,Harmony,118
TX,female,2012,Ivanna,118
TX,female,2012,Marilyn,118
TX,female,2012,Nadia,118
UT,female,2012,Isabella,118
VA,female,2012,Arianna,118
VA,female,2012,Makayla,118
WA,male,2012,Asher,118
WI,female,2012,Hailey,118
WV,male,2012,Landon,118
TX,female,2013,Cataleya,118
TX,female,2013,Emerson,118
TX,female,2013,Lila,118
TX,female,2013,Madeleine,118
TX,male,2013,Conner,118
VA,female,2013,Lucy,118
VA,female,2013,Naomi,118
VA,male,2013,Cole,118
WA,male,2013,Jason,118
WA,male,2013,Zachary,118
TX,female,2014,Adelynn,118
TX,female,2014,Guadalupe,118
TX,male,2014,Adriel,118
TX,male,2014,Hayes,118
VA,female,2014,Ashley,118
WI,male,2014,Isaiah,118
TX,female,2015,Celeste,118
TX,male,2015,Caiden,118
TX,male,2015,Dominick,118
VA,female,2015,Alexa,118
VA,female,2015,Gabriella,118
VA,female,2015,Kaylee,118
WI,female,2015,Madelyn,118
WI,female,2015,Penelope,118
WI,male,2015,Chase,118
TX,female,2016,Hope,118
TX,female,2016,Molly,118
TX,male,2016,Dallas,118
TX,male,2016,Julius,118
UT,male,2016,Thomas,118
VA,female,2016,Ashley,118
VA,female,2016,Ellie,118
VA,male,2016,Micah,118
WA,male,2016,Declan,118
WA,male,2016,Emmett,118
WI,female,2016,Chloe,118
TX,female,2017,Camille,118
TX,female,2017,Izabella,118
TX,female,2017,June,118
TX,female,2017,Romina,118
TX,male,2017,Stephen,118
VA,female,2017,Madelyn,118
VA,male,2017,Greyson,118
WA,male,2017,Elias,118
WA,male,2017,Maverick,118
AL,male,2010,Brandon,117
AR,male,2010,John,117
AZ,female,2010,Alexandra,117
AZ,female,2010,Jasmine,117
CA,female,2010,Angelique,117
CA,female,2010,Camilla,117
CA,female,2010,Hope,117
CA,female,2010,Kaia,117
CA,female,2010,Maliyah,117
CA,male,2010,Nehemiah,117
AR,female,2011,Olivia,117
AZ,female,2011,Bella,117
AZ,female,2011,Leah,117
AZ,male,2011,Kevin,117
CA,female,2011,Irene,117
CA,female,2011,Jamie,117
CA,female,2011,Nora,117
CT,female,2011,Chloe,117
AL,male,2012,Thomas,117
AR,male,2012,Bentley,117
CA,female,2012,Ayleen,117
CA,female,2012,Bethany,117
CA,female,2012,Eloise,117
CA,female,2012,Estrella,117
CA,female,2012,Makenzie,117
CA,female,2012,Tatiana,117
CO,male,2012,Aaron,117
AL,female,2013,Amelia,117
AL,male,2013,Cooper,117
AL,male,2013,Daniel,117
AZ,male,2013,Adam,117
CA,female,2013,Harmony,117
CA,male,2013,Anderson,117
CA,male,2013,Conner,117
CA,male,2013,Holden,117
CA,male,2013,Isaias,117
CO,female,2013,Chloe,117
AL,female,2014,Paisley,117
AL,male,2014,Henry,117
AR,male,2014,Jaxon,117
AR,male,2014,Michael,117
AR,male,2014,Wyatt,117
AZ,female,2014,Addison,117
AZ,female,2014,Melanie,117
CA,female,2014,Cassandra,117
CA,male,2014,Darren,117
CT,male,2014,Jackson,117
AZ,male,2015,Zachary,117
CA,female,2015,Carolina,117
CA,female,2015,Georgia,117
CA,female,2015,Kaia,117
CA,female,2015,Kelly,117
CA,male,2015,Izaiah,117
CO,female,2015,Penelope,117
CT,male,2015,Gabriel,117
AZ,female,2016,Ariana,117
CA,female,2016,Alani,117
CA,female,2016,Cataleya,117
CA,male,2016,Moses,117
CA,male,2016,Ramon,117
CA,male,2016,Waylon,117
CO,male,2016,Leo,117
CT,male,2016,Aiden,117
CT,male,2016,Nicholas,117
AL,male,2017,Josiah,117
AL,male,2017,Sawyer,117
AR,male,2017,Carter,117
AZ,female,2017,Aaliyah,117
AZ,female,2017,Samantha,117
AZ,female,2017,Violet,117
CA,female,2017,Alaina,117
CA,female,2017,Aleena,117
CA,female,2017,Karina,117
CA,female,2017,Maggie,117
CA,female,2017,Sarai,117
CA,female,2017,Sasha,117
CA,female,2017,Vera,117
CA,male,2017,Arlo,117
CA,male,2017,Legend,117
CA,male,2017,Luka,117
CA,male,2017,Ronan,117
CO,male,2017,Ezekiel,117
GA,male,2010,Bryan,117
GA,male,2010,Sean,117
IA,male,2010,Eli,117
IL,female,2010,Jade,117
IL,female,2010,Laila,117
KS,female,2010,Chloe,117
KS,male,2010,Caleb,117
KS,male,2011,Cooper,117
KS,male,2011,Isaac,117
FL,female,2012,Isabel,117
FL,female,2012,Paige,117
FL,male,2012,Jesus,117
IA,male,2012,Bentley,117
ID,female,2012,Olivia,117
IN,male,2012,Bryson,117
GA,male,2013,Blake,117
IA,male,2013,Jaxon,117
IL,female,2013,Elena,117
IL,female,2013,Eliana,117
IL,male,2013,George,117
FL,female,2014,Lydia,117
GA,female,2014,Gabrielle,117
GA,female,2014,Makayla,117
GA,male,2014,Blake,117
IA,male,2014,Hunter,117
ID,male,2014,Liam,117
IL,female,2014,Eliana,117
IL,male,2014,Axel,117
IL,male,2014,Calvin,117
IL,male,2014,Emmanuel,117
IL,male,2014,Everett,117
IL,male,2014,Miguel,117
IN,male,2014,Jase,117
FL,female,2015,Morgan,117
FL,female,2015,Stephanie,117
FL,male,2015,Andres,117
FL,male,2015,Jase,117
FL,male,2015,Riley,117
FL,male,2015,Sean,117
IL,male,2015,Bryce,117
IL,male,2015,Ezra,117
IL,male,2015,Greyson,117
IN,female,2015,Aurora,117
IN,female,2015,Serenity,117
KS,female,2015,Avery,117
FL,female,2016,Vivian,117
FL,male,2016,Maxwell,117
GA,female,2016,Jordyn,117
IL,male,2016,Miguel,117
IN,male,2016,Ryan,117
FL,male,2017,Brody,117
FL,male,2017,Karter,117
IA,male,2017,Benjamin,117
IL,female,2017,Kaylee,117
IL,male,2017,Harrison,117
IL,male,2017,Jameson,117
KY,female,2010,Aubrey,117
MA,female,2010,Brianna,117
MD,female,2010,Gabrielle,117
MD,male,2010,Austin,117
MD,male,2010,Jack,117
MI,male,2010,Max,117
MN,male,2010,Jonathan,117
MN,male,2010,Parker,117
MO,female,2010,Zoe,117
LA,female,2011,Avery,117
MA,female,2011,Evelyn,117
MD,female,2011,Kayla,117
MI,female,2011,Alexa,117
MI,female,2011,Stella,117
MN,male,2011,Maxwell,117
MO,male,2011,Jonathan,117
LA,male,2012,Tyler,117
MA,female,2012,Brooke,117
MA,male,2012,Aaron,117
MD,female,2012,Anna,117
MD,male,2012,Hunter,117
MD,male,2012,Kevin,117
MI,female,2012,Mya,117
MN,male,2012,Cooper,117
MN,male,2012,Isaiah,117
MO,female,2012,Anna,117
MO,male,2012,Dominic,117
KY,male,2013,Charles,117
MA,female,2013,Aubrey,117
MD,female,2013,Leah,117
MN,female,2013,Alexis,117
MN,female,2013,Anna,117
MO,female,2013,Nevaeh,117
MO,male,2013,Jonathan,117
KY,male,2014,Bryson,117
LA,male,2014,Kayden,117
MA,female,2014,Gianna,117
MA,female,2014,Savannah,117
MA,male,2014,Jeremiah,117
MD,female,2014,Lillian,117
MD,male,2014,Hunter,117
MI,female,2014,Clara,117
MI,female,2014,Kylie,117
MI,female,2014,Zoe,117
MI,male,2014,Ian,117
MI,male,2014,Kaiden,117
MI,male,2014,Max,117
MN,female,2014,Piper,117
MO,male,2014,Dominic,117
KY,female,2015,Chloe,117
KY,male,2015,Joshua,117
LA,female,2015,Skylar,117
LA,female,2015,Zoey,117
MA,female,2015,Penelope,117
MA,female,2015,Samantha,117
MA,male,2015,Nathaniel,117
MI,female,2015,Lauren,117
MI,male,2015,Ashton,117
MI,male,2015,Camden,117
MN,female,2015,Ellie,117
MN,male,2015,David,117
MO,male,2015,Theodore,117
KY,female,2016,Chloe,117
LA,female,2016,Addison,117
LA,female,2016,Emily,117
LA,male,2016,Andrew,117
LA,male,2016,Henry,117
MA,female,2016,Anna,117
MA,male,2016,Dominic,117
MI,male,2016,Declan,117
MO,female,2016,Anna,117
LA,female,2017,Mia,117
MA,female,2017,Lily,117
MI,male,2017,Ashton,117
MN,female,2017,Audrey,117
MN,female,2017,Ellie,117
MN,female,2017,Everly,117
MN,male,2017,Cameron,117
MO,female,2017,Anna,117
MO,male,2017,Jaxson,117
MO,male,2017,Sawyer,117
NC,female,2010,Audrey,117
NC,male,2010,Colin,117
NV,male,2010,Elijah,117
NV,male,2010,Gabriel,117
NY,female,2010,Josephine,117
NY,male,2010,Jesse,117
MS,female,2011,Olivia,117
NC,female,2011,Jocelyn,117
NC,female,2011,Payton,117
NC,male,2011,Aidan,117
NC,male,2011,Juan,117
NE,male,2011,William,117
NJ,female,2011,Taylor,117
NV,male,2011,David,117
NY,female,2011,Alana,117
NY,female,2011,Elena,117
NY,female,2011,Kendall,117
NY,female,2011,Tiffany,117
NY,male,2011,Bradley,117
NY,male,2011,Yehuda,117
MS,male,2012,Landon,117
NJ,female,2012,Adriana,117
NJ,male,2012,Luis,117
NY,female,2012,Nina,117
NY,male,2012,Avery,117
NY,male,2012,Malachi,117
NY,male,2012,Stephen,117
MS,female,2013,Aubrey,117
NY,female,2013,Ruby,117
NY,female,2013,Stephanie,117
NY,male,2013,Devin,117
NY,male,2013,Juan,117
NE,male,2014,Noah,117
NJ,female,2014,Madelyn,117
NM,female,2014,Sophia,117
NV,male,2014,Elijah,117
NY,female,2014,Valerie,117
MS,female,2015,Paisley,117
NC,female,2015,Reagan,117
NC,male,2015,Elias,117
NC,male,2015,Harrison,117
NE,female,2015,Harper,117
NJ,female,2015,Kaylee,117
NJ,male,2015,Colton,117
NV,female,2015,Emily,117
NY,female,2015,Talia,117
NY,male,2015,Simon,117
NC,female,2016,Ruby,117
NC,male,2016,Brandon,117
NC,male,2016,Leo,117
NC,male,2016,Tucker,117
NE,female,2016,Harper,117
NE,male,2016,Henry,117
NE,male,2016,Oliver,117
NJ,female,2016,Madelyn,117
NY,female,2016,Amaya,117
NY,female,2016,Amina,117
NY,female,2016,Cora,117
NY,female,2016,Willow,117
NY,male,2016,Damian,117
NY,male,2016,Preston,117
NY,male,2016,Sawyer,117
NJ,male,2017,Jaxson,117
NV,male,2017,Aiden,117
NY,female,2017,Amina,117
NY,female,2017,Laila,117
NY,male,2017,Karter,117
OH,female,2010,Caroline,117
OH,female,2010,Jenna,117
OH,female,2010,Reese,117
OH,male,2010,Miles,117
OH,male,2010,Trenton,117
OK,male,2010,Anthony,117
OR,female,2010,Lily,117
SC,male,2010,Evan,117
SC,male,2010,Isaiah,117
TN,male,2010,Braxton,117
TN,male,2010,Preston,117
TN,male,2010,Riley,117
OH,male,2011,Garrett,117
OK,female,2011,Alexis,117
PA,female,2011,Katherine,117
SC,female,2011,Anna,117
OK,male,2012,Christopher,117
OK,male,2012,Joshua,117
OR,female,2012,Natalie,117
SC,female,2012,Layla,117
SC,female,2012,Nevaeh,117
TN,male,2012,Tristan,117
OK,female,2013,Paisley,117
OR,female,2013,Elizabeth,117
PA,female,2013,Alivia,117
PA,female,2013,Bailey,117
PA,female,2013,Brianna,117
PA,female,2013,Rachel,117
PA,male,2013,Edward,117
SC,male,2013,Bentley,117
SC,male,2013,Jonathan,117
TN,female,2013,Zoe,117
TN,male,2013,Aaron,117
OH,female,2014,Molly,117
OH,female,2014,Mya,117
OH,male,2014,Jameson,117
OK,female,2014,Mia,117
OK,male,2014,Cooper,117
SC,female,2014,Aubrey,117
OH,female,2015,Brooklynn,117
OH,male,2015,Max,117
OR,male,2015,Jack,117
PA,female,2015,Maria,117
PA,female,2015,Paige,117
SC,female,2015,Evelyn,117
TN,female,2015,Kennedy,117
TN,female,2015,Lucy,117
TN,female,2015,Natalie,117
TN,female,2015,Nevaeh,117
TN,male,2015,Nathan,117
OH,male,2016,Elliot,117
OH,male,2016,Malachi,117
OK,female,2016,Avery,117
OR,male,2016,Hudson,117
PA,female,2016,Molly,117
PA,female,2016,Vivian,117
PA,male,2016,Patrick,117
TN,male,2016,Nathan,117
OH,male,2017,Elias,117
OK,female,2017,Elizabeth,117
OK,male,2017,Jacob,117
PA,male,2017,Richard,117
SC,male,2017,Landon,117
TN,female,2017,Lucy,117
TN,male,2017,Jordan,117
TX,female,2010,Aileen,117
TX,female,2010,Dayana,117
TX,female,2010,Kinsley,117
TX,male,2010,Paxton,117
UT,male,2010,Tyler,117
WA,female,2010,Alyssa,117
WI,female,2010,Hannah,117
WI,male,2010,Brody,117
TX,female,2011,Leilani,117
TX,female,2011,Yaretzi,117
TX,male,2011,Derrick,117
TX,male,2011,Rene,117
TX,male,2011,Sawyer,117
UT,female,2011,Amelia,117
UT,male,2011,Gabriel,117
VA,female,2011,Sophie,117
WA,female,2011,Lucy,117
WI,male,2011,Brody,117
WI,male,2011,Nicholas,117
WI,male,2011,Zachary,117
TX,female,2012,April,117
TX,female,2012,Arely,117
TX,female,2012,Kayleigh,117
TX,male,2012,Derrick,117
TX,male,2012,Noe,117
TX,male,2012,Peter,117
UT,male,2012,Austin,117
UT,male,2012,Easton,117
WI,female,2012,Hannah,117
WI,female,2012,Madison,117
WI,male,2012,Tyler,117
TX,female,2013,Karina,117
TX,male,2013,Case,117
TX,male,2013,Derrick,117
TX,male,2013,Johnathan,117
TX,male,2013,Myles,117
TX,male,2013,Paxton,117
VA,female,2013,Hailey,117
VA,female,2013,Sydney,117
WI,male,2013,Brayden,117
TX,female,2014,Hayden,117
TX,female,2014,Jordan,117
UT,male,2014,Matthew,117
UT,male,2014,Wyatt,117
VA,male,2014,Xavier,117
WA,male,2014,Colton,117
WA,male,2014,Jaxson,117
TX,female,2015,Alison,117
TX,male,2015,Collin,117
TX,male,2015,Gustavo,117
TX,male,2015,Hayes,117
TX,male,2015,Leon,117
UT,female,2015,Emily,117
UT,female,2015,Grace,117
UT,male,2015,Charles,117
WA,male,2015,Adrian,117
WA,male,2015,Kai,117
WI,male,2015,Brayden,117
TX,male,2016,Emanuel,117
TX,male,2016,Noe,117
VA,female,2016,Autumn,117
VA,male,2016,Mateo,117
WA,male,2016,Jameson,117
WI,male,2016,Luke,117
TX,female,2017,Alicia,117
TX,female,2017,Elliana,117
TX,female,2017,Kaitlyn,117
TX,female,2017,Molly,117
TX,female,2017,Payton,117
TX,female,2017,Rosalie,117
TX,male,2017,Cayden,117
TX,male,2017,Gustavo,117
TX,male,2017,Isaias,117
TX,male,2017,Jay,117
TX,male,2017,Legend,117
TX,male,2017,Phoenix,117
TX,male,2017,Sean,117
TX,male,2017,Walker,117
VA,female,2017,Audrey,117
VA,female,2017,Kinsley,117
VA,male,2017,Hudson,117
WA,male,2017,Angel,117
WA,male,2017,Greyson,117
WI,male,2017,Luke,117
CA,female,2010,Brittany,116
CA,female,2010,Sherlyn,116
CA,male,2010,Amir,116
CA,male,2010,Desmond,116
CA,male,2010,Jameson,116
CA,male,2010,Jerry,116
CO,female,2010,Ashley,116
CO,female,2010,Evelyn,116
CO,male,2010,Aaron,116
CO,male,2010,Austin,116
AR,female,2011,Elizabeth,116
AZ,female,2011,Brianna,116
AZ,female,2011,Taylor,116
CA,female,2011,Jillian,116
CA,female,2011,Julie,116
CA,male,2011,Eddie,116
CA,male,2011,Garrett,116
CA,male,2011,Gregory,116
CA,male,2011,Joey,116
CA,male,2011,Shawn,116
CO,female,2011,Harper,116
CT,male,2011,Connor,116
AZ,female,2012,Audrey,116
AZ,female,2012,Lillian,116
CA,female,2012,Aniyah,116
CA,female,2012,Ayla,116
CA,female,2012,Breanna,116
CA,female,2012,Jane,116
CA,male,2012,Eddie,116
CA,male,2012,Ulises,116
CO,male,2012,Jaxon,116
CO,male,2012,Tyler,116
CT,male,2012,Joshua,116
AZ,male,2013,Thomas,116
CA,female,2013,Heidi,116
CA,female,2013,Lana,116
CA,female,2013,Melina,116
CA,female,2013,Miley,116
CA,male,2013,Desmond,116
CA,male,2013,Matias,116
AL,female,2014,Lillian,116
AL,male,2014,Anthony,116
AR,male,2014,Ethan,116
AR,male,2014,Hunter,116
AZ,male,2014,Antonio,116
AZ,male,2014,Ayden,116
AZ,male,2014,Brayden,116
AZ,male,2014,Cameron,116
AZ,male,2014,Giovanni,116
AZ,male,2014,Jaxson,116
CA,female,2014,Aimee,116
CA,female,2014,Anahi,116
CA,female,2014,Elle,116
CA,female,2014,Melina,116
CA,female,2014,Scarlet,116
CA,male,2014,Jayceon,116
CO,male,2014,Dominic,116
CT,male,2014,Luke,116
CT,male,2014,Sebastian,116
AL,female,2015,Layla,116
AZ,female,2015,Samantha,116
AZ,male,2015,Brayden,116
AZ,male,2015,Gavin,116
AZ,male,2015,Jordan,116
CA,female,2015,Megan,116
CA,male,2015,Rylan,116
AL,female,2016,Aubrey,116
AL,female,2016,Lillian,116
CA,female,2016,Abby,116
CA,female,2016,Colette,116
CA,female,2016,Lexi,116
AL,female,2017,Layla,116
AL,female,2017,Zoey,116
CA,female,2017,Amina,116
CA,female,2017,Anaya,116
CA,female,2017,Hayden,116
CA,female,2017,Rowan,116
CO,female,2017,Lucy,116
CO,male,2017,Andrew,116
FL,female,2010,Izabella,116
FL,male,2010,Andre,116
GA,female,2010,Faith,116
GA,female,2010,Payton,116
IL,female,2010,Stephanie,116
IL,male,2010,Kayden,116
IN,female,2010,Lucy,116
IN,female,2010,Lydia,116
FL,female,2011,Isabel,116
FL,female,2011,Jennifer,116
IA,female,2011,Chloe,116
ID,female,2011,Emma,116
IL,female,2011,Eleanor,116
IL,male,2011,Easton,116
IL,male,2011,Timothy,116
FL,female,2012,Valerie,116
FL,male,2012,Maddox,116
FL,male,2012,Trenton,116
GA,female,2012,Kendall,116
GA,female,2012,Madelyn,116
GA,male,2012,Camden,116
GA,male,2012,Peyton,116
IA,male,2012,Samuel,116
IL,male,2012,Axel,116
IL,male,2012,Timothy,116
KS,male,2012,Samuel,116
FL,female,2013,Anastasia,116
FL,female,2013,Kylee,116
FL,female,2013,Leilani,116
FL,male,2013,Derek,116
IL,female,2013,Reagan,116
IL,male,2013,Theodore,116
IN,female,2013,Allison,116
FL,female,2014,Aniyah,116
FL,female,2014,Emilia,116
FL,female,2014,Jocelyn,116
FL,female,2014,Mckenzie,116
GA,female,2014,Laila,116
GA,female,2014,Sydney,116
GA,male,2014,Kaden,116
IA,male,2014,Jack,116
IL,female,2014,Ximena,116
IL,male,2014,Ryker,116
IN,female,2014,Cora,116
IN,female,2014,Violet,116
IN,male,2014,Asher,116
KS,female,2014,Charlotte,116
KS,male,2014,Andrew,116
FL,female,2015,Eleanor,116
FL,female,2015,Juliette,116
FL,male,2015,Jameson,116
FL,male,2015,Matteo,116
GA,male,2015,Caden,116
IA,female,2015,Mia,116
ID,female,2015,Olivia,116
IN,female,2015,Anna,116
IN,male,2015,Austin,116
IN,male,2015,Harrison,116
KS,male,2015,Samuel,116
FL,female,2016,Mckenzie,116
GA,female,2016,Mariah,116
GA,female,2016,Ryleigh,116
IL,female,2016,Isla,116
IL,male,2016,Luis,116
IL,male,2016,Sawyer,116
IN,female,2016,Lily,116
IN,female,2016,Natalie,116
IN,male,2016,Brayden,116
IN,male,2016,Dylan,116
KS,female,2016,Evelyn,116
FL,male,2017,Cayden,116
FL,male,2017,Harrison,116
GA,female,2017,Bailey,116
GA,female,2017,Kaylee,116
GA,male,2017,Nicholas,116
IA,male,2017,Mason,116
